Store_Dept_Date,Weekly_Sales
32_31_2013-01-25,1434.7173
32_32_2013-01-25,3823.2185
32_33_2013-01-25,3114.2702
32_34_2013-01-25,9974.0129
32_35_2013-01-25,1501.7271
32_36_2013-01-25,882.8031
32_37_2013-01-25,2843.8432
32_38_2013-01-25,61981.0028
32_40_2013-01-25,62009.2769
32_41_2013-01-25,952.4524
32_42_2013-01-25,6072.9149
32_44_2013-01-25,3637.7409
32_45_2013-01-25,35.3092
32_46_2013-01-25,23622.8649
32_49_2013-01-25,4556.4002
32_52_2013-01-25,2268.8976
32_54_2013-01-25,30.391
32_55_2013-01-25,6617.0179
32_56_2013-01-25,777.6856
32_58_2013-01-25,2115.0178
32_59_2013-01-25,751.4668
32_60_2013-01-25,677.534
32_67_2013-01-25,9945.0567
32_71_2013-01-25,4587.1995
32_72_2013-01-25,37066.9192
32_74_2013-01-25,17395.1697
32_79_2013-01-25,14703.0314
32_80_2013-01-25,16103.9778
32_81_2013-01-25,17158.9188
32_82_2013-01-25,14401.6462
32_83_2013-01-25,3815.0882
32_85_2013-01-25,1658.2951
32_87_2013-01-25,6180.4781
32_90_2013-01-25,61475.3815
32_91_2013-01-25,49609.6866
32_92_2013-01-25,97401.2767
32_93_2013-01-25,29923.2708
32_94_2013-01-25,47591.7732
32_95_2013-01-25,81247.321
32_96_2013-01-25,2034.1235
32_97_2013-01-25,16268.5685
32_98_2013-01-25,7136.2729
32_1_2013-02-01,23515.6654
32_2_2013-02-01,47897.8243
32_3_2013-02-01,12262.4918
32_4_2013-02-01,28281.6376
32_5_2013-02-01,18986.7424
32_6_2013-02-01,3414.9142
32_7_2013-02-01,14113.0499
32_8_2013-02-01,25479.4881
32_9_2013-02-01,11535.0082
32_10_2013-02-01,20344.1681
32_11_2013-02-01,15343.468
32_12_2013-02-01,2684.4069
32_13_2013-02-01,29770.3521
32_14_2013-02-01,13670.2608
32_16_2013-02-01,4650.5245
32_17_2013-02-01,10535.208
32_18_2013-02-01,5832.5318
32_19_2013-02-01,1517.1696
32_20_2013-02-01,4570.3006
32_21_2013-02-01,4355.2295
32_22_2013-02-01,8726.3525
32_23_2013-02-01,15503.3156
32_24_2013-02-01,3068.0418
32_25_2013-02-01,5702.0063
32_26_2013-02-01,5388.5648
32_27_2013-02-01,1401.2839
32_28_2013-02-01,784.5679
32_29_2013-02-01,3009.204
32_30_2013-02-01,1970.6092
32_31_2013-02-01,1355.3969
32_32_2013-02-01,3528.3405
32_33_2013-02-01,2978.1321
32_34_2013-02-01,8925.3922
32_35_2013-02-01,1605.6189
32_36_2013-02-01,1161.526
32_37_2013-02-01,2791.6179
32_38_2013-02-01,66263.8427
32_40_2013-02-01,63059.529
32_41_2013-02-01,1020.4597
32_42_2013-02-01,5965.4532
32_44_2013-02-01,3856.9244
32_46_2013-02-01,24077.2737
32_49_2013-02-01,4373.1404
32_52_2013-02-01,2365.9085
32_54_2013-02-01,27.0905
32_55_2013-02-01,7832.8638
32_56_2013-02-01,996.2307
32_58_2013-02-01,1881.4479
32_59_2013-02-01,457.5124
32_60_2013-02-01,729.908
32_67_2013-02-01,7510.8927
32_71_2013-02-01,4959.0895
32_72_2013-02-01,48215.979
32_74_2013-02-01,14974.8318
32_79_2013-02-01,15197.7366
32_80_2013-02-01,16703.3467
32_81_2013-02-01,17546.8203
32_82_2013-02-01,15254.2648
32_83_2013-02-01,4189.6034
32_85_2013-02-01,1651.4702
32_87_2013-02-01,7430.9498
32_90_2013-02-01,62883.4638
32_91_2013-02-01,50526.6936
32_92_2013-02-01,95057.2568
32_93_2013-02-01,30507.8755
32_94_2013-02-01,46309.1007
32_95_2013-02-01,81760.7786
32_96_2013-02-01,1846.6099
32_97_2013-02-01,16374.8212
32_98_2013-02-01,7927.9352
32_99_2013-02-01,330.0711
32_1_2013-02-08,28404.1213
32_2_2013-02-08,51043.5863
32_3_2013-02-08,12406.6904
32_4_2013-02-08,28612.0132
32_5_2013-02-08,20324.5616
32_6_2013-02-08,3402.8035
32_7_2013-02-08,16249.8343
32_8_2013-02-08,25408.1122
32_9_2013-02-08,12718.5402
32_10_2013-02-08,21129.7499
32_11_2013-02-08,14084.7713
32_12_2013-02-08,2657.9165
32_13_2013-02-08,28372.535
32_14_2013-02-08,14630.031
32_16_2013-02-08,4029.4503
32_17_2013-02-08,10474.2675
32_18_2013-02-08,7015.8138
32_19_2013-02-08,1590.113
32_20_2013-02-08,4761.6434
32_21_2013-02-08,4715.3687
32_22_2013-02-08,9070.2387
32_23_2013-02-08,17386.7927
32_24_2013-02-08,3796.6302
32_25_2013-02-08,7026.7308
32_26_2013-02-08,6158.4361
32_27_2013-02-08,1363.8502
32_28_2013-02-08,745.3009
32_29_2013-02-08,3035.9164
32_30_2013-02-08,1955.0968
32_31_2013-02-08,1388.3476
32_32_2013-02-08,4976.7915
32_33_2013-02-08,2882.6383
32_34_2013-02-08,9640.2802
32_35_2013-02-08,1854.1508
32_36_2013-02-08,1700.0073
32_37_2013-02-08,2729.6386
32_38_2013-02-08,66860.8599
32_40_2013-02-08,61036.9578
32_41_2013-02-08,1299.3563
32_42_2013-02-08,6466.0857
32_44_2013-02-08,3894.0782
32_46_2013-02-08,26340.8249
32_49_2013-02-08,4357.2812
32_52_2013-02-08,2306.8972
32_55_2013-02-08,7184.3457
32_56_2013-02-08,1434.8086
32_58_2013-02-08,2136.9141
32_59_2013-02-08,509.1217
32_60_2013-02-08,696.1036
32_67_2013-02-08,15360.7841
32_71_2013-02-08,5337.4905
32_72_2013-02-08,56400.7018
32_74_2013-02-08,15607.6146
32_79_2013-02-08,16430.3538
32_80_2013-02-08,16380.0235
32_81_2013-02-08,18610.6231
32_82_2013-02-08,18987.8452
32_83_2013-02-08,4149.7231
32_85_2013-02-08,1855.8559
32_87_2013-02-08,7286.1535
32_90_2013-02-08,69976.6534
32_91_2013-02-08,56237.6678
32_92_2013-02-08,99973.4587
32_93_2013-02-08,34544.4736
32_94_2013-02-08,49231.1295
32_95_2013-02-08,86048.9938
32_96_2013-02-08,4233.166
32_97_2013-02-08,18612.6684
32_98_2013-02-08,8928.1995
32_99_2013-02-08,1448.9004
32_1_2013-02-15,26275.0929
32_2_2013-02-15,50381.8672
32_3_2013-02-15,12116.3794
32_4_2013-02-15,27921.2367
32_5_2013-02-15,19574.8254
32_6_2013-02-15,2997.836
32_7_2013-02-15,16521.9837
32_8_2013-02-15,24986.868
32_9_2013-02-15,12882.9764
32_10_2013-02-15,20727.6828
32_11_2013-02-15,14115.5819
32_12_2013-02-15,2682.2681
32_13_2013-02-15,29314.7894
32_14_2013-02-15,13914.0601
32_16_2013-02-15,4054.7036
32_17_2013-02-15,10816.5701
32_18_2013-02-15,4391.3487
32_19_2013-02-15,1510.509
32_20_2013-02-15,4732.6737
32_21_2013-02-15,4375.5348
32_22_2013-02-15,8964.5591
32_23_2013-02-15,17835.3417
32_24_2013-02-15,3310.7818
32_25_2013-02-15,6572.5355
32_26_2013-02-15,6353.0614
32_27_2013-02-15,1362.3794
32_28_2013-02-15,672.754
32_29_2013-02-15,2956.527
32_30_2013-02-15,1846.7208
32_31_2013-02-15,1333.5124
32_32_2013-02-15,4616.888
32_33_2013-02-15,2843.0355
32_34_2013-02-15,9671.9334
32_35_2013-02-15,1841.1047
32_36_2013-02-15,1571.222
32_37_2013-02-15,2741.8255
32_38_2013-02-15,67833.8831
32_40_2013-02-15,61533.2301
32_41_2013-02-15,1716.3488
32_42_2013-02-15,6672.7581
32_44_2013-02-15,4138.1173
32_46_2013-02-15,25701.065
32_49_2013-02-15,5463.7461
32_52_2013-02-15,2450.4628
32_55_2013-02-15,7560.7675
32_56_2013-02-15,2249.8112
32_58_2013-02-15,1670.2395
32_59_2013-02-15,415.9303
32_60_2013-02-15,658.489
32_67_2013-02-15,10143.8169
32_71_2013-02-15,5537.2668
32_72_2013-02-15,52684.7759
32_74_2013-02-15,14705.0163
32_79_2013-02-15,15994.0131
32_80_2013-02-15,16220.4802
32_81_2013-02-15,17744.3913
32_82_2013-02-15,18876.5501
32_83_2013-02-15,4019.6882
32_85_2013-02-15,1788.6946
32_87_2013-02-15,7678.2586
32_90_2013-02-15,64551.5349
32_91_2013-02-15,55269.3133
32_92_2013-02-15,99979.7452
32_93_2013-02-15,32353.4712
32_94_2013-02-15,48063.5473
32_95_2013-02-15,84206.8081
32_96_2013-02-15,1996.3411
32_97_2013-02-15,17750.5722
32_98_2013-02-15,7864.5848
32_99_2013-02-15,685.2456
32_1_2013-02-22,29385.7982
32_2_2013-02-22,50971.235
32_3_2013-02-22,11632.2147
32_4_2013-02-22,27708.4888
32_5_2013-02-22,20057.7041
32_6_2013-02-22,3815.0677
32_7_2013-02-22,16803.4502
32_8_2013-02-22,25609.6602
32_9_2013-02-22,15100.6286
32_10_2013-02-22,19509.1998
32_11_2013-02-22,14013.764
32_12_2013-02-22,2818.035
32_13_2013-02-22,30063.8326
32_14_2013-02-22,13638.9361
32_16_2013-02-22,3908.5587
32_17_2013-02-22,11766.2378
32_18_2013-02-22,6383.0945
32_19_2013-02-22,1503.4227
32_20_2013-02-22,5075.0871
32_21_2013-02-22,5076.5395
32_22_2013-02-22,9865.0342
32_23_2013-02-22,18965.4537
32_24_2013-02-22,3371.6637
32_25_2013-02-22,6699.0506
32_26_2013-02-22,6579.9766
32_27_2013-02-22,1477.2737
32_28_2013-02-22,735.9748
32_29_2013-02-22,2902.1655
32_30_2013-02-22,2112.4739
32_31_2013-02-22,1605.471
32_32_2013-02-22,4765.806
32_33_2013-02-22,2966.6588
32_34_2013-02-22,10887.0593
32_35_2013-02-22,1742.6122
32_36_2013-02-22,1067.3552
32_37_2013-02-22,2815.3866
32_38_2013-02-22,67059.1344
32_40_2013-02-22,62350.7662
32_41_2013-02-22,1545.752
32_42_2013-02-22,6702.3222
32_44_2013-02-22,3789.5177
32_46_2013-02-22,26034.0618
32_49_2013-02-22,5787.7306
32_52_2013-02-22,2465.8084
32_55_2013-02-22,8641.2037
32_56_2013-02-22,1686.6812
32_58_2013-02-22,2188.1067
32_59_2013-02-22,408.123
32_60_2013-02-22,629.8294
32_67_2013-02-22,7853.6764
32_71_2013-02-22,5808.2611
32_72_2013-02-22,48025.1494
32_74_2013-02-22,14963.9057
32_79_2013-02-22,15486.1584
32_80_2013-02-22,16179.2753
32_81_2013-02-22,16721.7957
32_82_2013-02-22,18850.9724
32_83_2013-02-22,4619.7855
32_85_2013-02-22,1733.2489
32_87_2013-02-22,7797.4773
32_90_2013-02-22,64138.4188
32_91_2013-02-22,49821.2618
32_92_2013-02-22,98958.2317
32_93_2013-02-22,30448.4352
32_94_2013-02-22,47208.2871
32_95_2013-02-22,82941.8671
32_96_2013-02-22,1967.0336
32_97_2013-02-22,16389.5785
32_98_2013-02-22,7293.462
32_1_2013-03-01,24182.9234
32_2_2013-03-01,53116.8624
32_3_2013-03-01,11146.5672
32_4_2013-03-01,27424.193
32_5_2013-03-01,19427.9303
32_6_2013-03-01,3321.6833
32_7_2013-03-01,22095.0671
32_8_2013-03-01,25014.7008
32_9_2013-03-01,16124.0908
32_10_2013-03-01,21786.8427
32_11_2013-03-01,14410.7464
32_12_2013-03-01,2951.813
32_13_2013-03-01,29354.1841
32_14_2013-03-01,14003.9647
32_16_2013-03-01,6940.824
32_17_2013-03-01,11406.1208
32_18_2013-03-01,1274.6523
32_19_2013-03-01,1659.4479
32_20_2013-03-01,4931.6496
32_21_2013-03-01,5110.5478
32_22_2013-03-01,8613.3924
32_23_2013-03-01,18596.4383
32_24_2013-03-01,3346.2222
32_25_2013-03-01,6858.3347
32_26_2013-03-01,6421.3045
32_27_2013-03-01,1383.6017
32_28_2013-03-01,624.6614
32_29_2013-03-01,2917.8367
32_30_2013-03-01,2248.4289
32_31_2013-03-01,1697.7647
32_32_2013-03-01,4617.6496
32_33_2013-03-01,3320.8379
32_34_2013-03-01,11048.2809
32_35_2013-03-01,1730.6071
32_36_2013-03-01,1027.9369
32_37_2013-03-01,2872.0443
32_38_2013-03-01,68736.5279
32_40_2013-03-01,62830.6649
32_41_2013-03-01,3021.2275
32_42_2013-03-01,6582.5445
32_44_2013-03-01,3892.7503
32_46_2013-03-01,28439.0085
32_49_2013-03-01,4830.3788
32_52_2013-03-01,2618.9236
32_55_2013-03-01,7791.217
32_56_2013-03-01,1938.1487
32_58_2013-03-01,2799.5474
32_59_2013-03-01,420.4238
32_60_2013-03-01,671.592
32_67_2013-03-01,7400.767
32_71_2013-03-01,5599.4401
32_72_2013-03-01,46527.6155
32_74_2013-03-01,13994.0169
32_79_2013-03-01,15201.5109
32_80_2013-03-01,16389.8538
32_81_2013-03-01,17230.7173
32_82_2013-03-01,17524.9272
32_83_2013-03-01,4142.2883
32_85_2013-03-01,1972.862
32_87_2013-03-01,7972.6074
32_90_2013-03-01,61745.9743
32_91_2013-03-01,48967.7304
32_92_2013-03-01,94629.3045
32_93_2013-03-01,32499.1236
32_94_2013-03-01,45861.5852
32_95_2013-03-01,83752.0917
32_96_2013-03-01,1924.2201
32_97_2013-03-01,16256.6377
32_98_2013-03-01,7240.9244
32_1_2013-03-08,24991.0598
32_2_2013-03-08,50930.891
32_3_2013-03-08,11470.3361
32_4_2013-03-08,28119.759
32_5_2013-03-08,20016.3082
32_6_2013-03-08,3194.5172
32_7_2013-03-08,18667.5894
32_8_2013-03-08,25120.5274
32_9_2013-03-08,16463.7012
32_10_2013-03-08,19894.0767
32_11_2013-03-08,13600.6448
32_12_2013-03-08,2961.5157
32_13_2013-03-08,29927.3669
32_14_2013-03-08,14312.9499
32_16_2013-03-08,6214.4967
32_17_2013-03-08,11185.3667
32_18_2013-03-08,4149.7604
32_19_2013-03-08,1574.6615
32_20_2013-03-08,4851.5475
32_21_2013-03-08,5001.9651
32_22_2013-03-08,9396.357
32_23_2013-03-08,19175.8387
32_24_2013-03-08,3708.3683
32_25_2013-03-08,7455.3494
32_26_2013-03-08,6217.3392
32_27_2013-03-08,1493.0453
32_28_2013-03-08,739.2604
32_29_2013-03-08,2956.8266
32_30_2013-03-08,2010.3956
32_31_2013-03-08,1499.4275
32_32_2013-03-08,5055.3653
32_33_2013-03-08,3428.08
32_34_2013-03-08,11297.6069
32_35_2013-03-08,2007.8525
32_36_2013-03-08,1264.3499
32_37_2013-03-08,2904.6874
32_38_2013-03-08,68932.2527
32_40_2013-03-08,62182.189
32_41_2013-03-08,1467.5789
32_42_2013-03-08,6393.4351
32_44_2013-03-08,3964.6348
32_46_2013-03-08,28373.1083
32_49_2013-03-08,4422.3131
32_52_2013-03-08,2531.4757
32_54_2013-03-08,31.683
32_55_2013-03-08,8087.443
32_56_2013-03-08,2115.343
32_58_2013-03-08,2589.1079
32_59_2013-03-08,438.2345
32_60_2013-03-08,672.8708
32_67_2013-03-08,9660.7248
32_71_2013-03-08,5580.8885
32_72_2013-03-08,46886.1379
32_74_2013-03-08,14064.1275
32_79_2013-03-08,15512.5298
32_80_2013-03-08,16793.6314
32_81_2013-03-08,17242.1602
32_82_2013-03-08,19086.0797
32_83_2013-03-08,4265.3415
32_85_2013-03-08,1766.5815
32_87_2013-03-08,7880.2998
32_90_2013-03-08,64133.3756
32_91_2013-03-08,49519.3854
32_92_2013-03-08,99921.9362
32_93_2013-03-08,33366.0066
32_94_2013-03-08,46761.0288
32_95_2013-03-08,84949.8267
32_96_2013-03-08,1887.7731
32_97_2013-03-08,16122.3399
32_98_2013-03-08,7608.3793
32_1_2013-03-15,25415.7206
32_2_2013-03-15,49828.2449
32_3_2013-03-15,11149.73
32_4_2013-03-15,27401.9868
32_5_2013-03-15,21583.7533
32_6_2013-03-15,3124.5942
32_7_2013-03-15,19511.3523
32_8_2013-03-15,25255.6602
32_9_2013-03-15,17122.4386
32_10_2013-03-15,19372.4492
32_11_2013-03-15,12034.1488
32_12_2013-03-15,3036.3967
32_13_2013-03-15,29674.8684
32_14_2013-03-15,14696.9031
32_16_2013-03-15,10481.473
32_17_2013-03-15,11460.394
32_18_2013-03-15,6584.9082
32_19_2013-03-15,1489.3069
32_20_2013-03-15,4921.518
32_21_2013-03-15,5244.8819
32_22_2013-03-15,9291.5818
32_23_2013-03-15,18897.9626
32_24_2013-03-15,3562.9741
32_25_2013-03-15,7028.4043
32_26_2013-03-15,6090.2534
32_27_2013-03-15,1465.1132
32_28_2013-03-15,764.1589
32_29_2013-03-15,3063.8522
32_30_2013-03-15,2213.9477
32_31_2013-03-15,1506.6034
32_32_2013-03-15,5134.0211
32_33_2013-03-15,3454.8759
32_34_2013-03-15,12830.1941
32_35_2013-03-15,2097.5491
32_36_2013-03-15,1197.4863
32_37_2013-03-15,2845.2764
32_38_2013-03-15,66680.0976
32_40_2013-03-15,61058.6157
32_41_2013-03-15,1431.5013
32_42_2013-03-15,6693.1567
32_44_2013-03-15,4019.8255
32_46_2013-03-15,26732.4756
32_49_2013-03-15,5626.5209
32_52_2013-03-15,2427.4447
32_54_2013-03-15,39.4172
32_55_2013-03-15,8135.3678
32_56_2013-03-15,3504.8045
32_58_2013-03-15,2527.8252
32_59_2013-03-15,395.8863
32_60_2013-03-15,674.3526
32_67_2013-03-15,13705.7382
32_71_2013-03-15,5326.1008
32_72_2013-03-15,45797.9758
32_74_2013-03-15,14377.2139
32_79_2013-03-15,15408.6929
32_80_2013-03-15,16375.7903
32_81_2013-03-15,17428.6959
32_82_2013-03-15,18240.4825
32_83_2013-03-15,3902.886
32_85_2013-03-15,1604.0758
32_87_2013-03-15,8115.8027
32_90_2013-03-15,63065.1594
32_91_2013-03-15,49450.2173
32_92_2013-03-15,99780.0295
32_93_2013-03-15,31396.5949
32_94_2013-03-15,47498.4171
32_95_2013-03-15,83721.1867
32_96_2013-03-15,1892.599
32_97_2013-03-15,16573.2408
32_98_2013-03-15,7616.9367
32_1_2013-03-22,28704.1249
32_2_2013-03-22,52309.2911
32_3_2013-03-22,11517.2351
32_4_2013-03-22,28376.1421
32_5_2013-03-22,20103.1447
32_6_2013-03-22,3718.7197
32_7_2013-03-22,20987.6564
32_8_2013-03-22,25628.6274
32_9_2013-03-22,18683.9818
32_10_2013-03-22,20815.2286
32_11_2013-03-22,12588.6778
32_12_2013-03-22,3045.559
32_13_2013-03-22,30024.2957
32_14_2013-03-22,14516.7114
32_16_2013-03-22,13553.7387
32_17_2013-03-22,10954.4386
32_18_2013-03-22,8342.9457
32_19_2013-03-22,1863.8742
32_20_2013-03-22,4808.5728
32_21_2013-03-22,5741.7796
32_22_2013-03-22,10613.6862
32_23_2013-03-22,19221.63
32_24_2013-03-22,3648.7801
32_25_2013-03-22,7246.9156
32_26_2013-03-22,6090.9182
32_27_2013-03-22,1274.8899
32_28_2013-03-22,733.6986
32_29_2013-03-22,3036.227
32_30_2013-03-22,2196.1912
32_31_2013-03-22,1490.0724
32_32_2013-03-22,5220.3853
32_33_2013-03-22,3482.6022
32_34_2013-03-22,13570.7394
32_35_2013-03-22,2154.3222
32_36_2013-03-22,1316.6192
32_37_2013-03-22,2874.3367
32_38_2013-03-22,66457.5903
32_40_2013-03-22,61042.2983
32_41_2013-03-22,1494.9783
32_42_2013-03-22,6426.8235
32_44_2013-03-22,4147.1075
32_46_2013-03-22,28111.3524
32_49_2013-03-22,5496.3049
32_52_2013-03-22,2540.0504
32_54_2013-03-22,40.8368
32_55_2013-03-22,8035.7579
32_56_2013-03-22,4899.1432
32_58_2013-03-22,2435.4444
32_59_2013-03-22,525.7706
32_60_2013-03-22,671.2678
32_67_2013-03-22,9567.7235
32_71_2013-03-22,5611.0896
32_72_2013-03-22,50759.829
32_74_2013-03-22,14135.3033
32_79_2013-03-22,15944.5935
32_80_2013-03-22,17182.1489
32_81_2013-03-22,17603.4889
32_82_2013-03-22,22740.5635
32_83_2013-03-22,3922.5709
32_85_2013-03-22,1785.9264
32_87_2013-03-22,8390.1216
32_90_2013-03-22,76383.8375
32_91_2013-03-22,50426.884
32_92_2013-03-22,99638.0226
32_93_2013-03-22,38138.5043
32_94_2013-03-22,48908.5473
32_95_2013-03-22,85596.8216
32_96_2013-03-22,2061.1958
32_97_2013-03-22,17763.9701
32_98_2013-03-22,8288.7153
32_1_2013-03-29,29466.3833
32_2_2013-03-29,50894.7161
32_3_2013-03-29,11645.8927
32_4_2013-03-29,27581.9018
32_5_2013-03-29,21333.2908
32_6_2013-03-29,4322.951
32_7_2013-03-29,24574.8165
32_8_2013-03-29,24440.765
32_9_2013-03-29,17280.0773
32_10_2013-03-29,20920.1415
32_11_2013-03-29,13564.1081
32_12_2013-03-29,2896.2896
32_13_2013-03-29,28550.0682
32_14_2013-03-29,13858.9357
32_16_2013-03-29,9032.942
32_17_2013-03-29,11020.845
32_18_2013-03-29,4363.343
32_19_2013-03-29,1884.8116
32_20_2013-03-29,4676.4481
32_21_2013-03-29,5471.1343
32_22_2013-03-29,10028.1077
32_23_2013-03-29,18593.9084
32_24_2013-03-29,3405.2423
32_25_2013-03-29,7235.0534
32_26_2013-03-29,6634.1976
32_27_2013-03-29,1210.5878
32_28_2013-03-29,717.5986
32_29_2013-03-29,2824.4768
32_30_2013-03-29,2093.6599
32_31_2013-03-29,1492.0117
32_32_2013-03-29,4751.9565
32_33_2013-03-29,3186.9982
32_34_2013-03-29,11350.6539
32_35_2013-03-29,1931.7885
32_36_2013-03-29,1258.0778
32_37_2013-03-29,2777.0792
32_38_2013-03-29,65049.7418
32_40_2013-03-29,60619.8932
32_41_2013-03-29,1619.7166
32_42_2013-03-29,6318.8728
32_44_2013-03-29,3937.8408
32_46_2013-03-29,27276.0576
32_49_2013-03-29,5727.4473
32_52_2013-03-29,2624.5168
32_54_2013-03-29,34.924
32_55_2013-03-29,7597.863
32_56_2013-03-29,5202.3634
32_58_2013-03-29,2701.0858
32_59_2013-03-29,543.6983
32_60_2013-03-29,638.1212
32_67_2013-03-29,9158.2973
32_71_2013-03-29,5723.8057
32_72_2013-03-29,46097.8612
32_74_2013-03-29,13280.5134
32_79_2013-03-29,15153.0977
32_80_2013-03-29,16715.6308
32_81_2013-03-29,17388.4883
32_82_2013-03-29,20075.8262
32_83_2013-03-29,3904.124
32_85_2013-03-29,1792.3798
32_87_2013-03-29,6962.882
32_90_2013-03-29,71151.0123
32_91_2013-03-29,47547.7541
32_92_2013-03-29,94365.7271
32_93_2013-03-29,31203.5616
32_94_2013-03-29,47844.027
32_95_2013-03-29,81666.1286
32_96_2013-03-29,1924.6902
32_97_2013-03-29,16352.2876
32_98_2013-03-29,7842.0831
32_1_2013-04-05,47165.9405
32_2_2013-04-05,50417.6154
32_3_2013-04-05,11667.468
32_4_2013-04-05,28805.2987
32_5_2013-04-05,20721.7262
32_6_2013-04-05,3181.2912
32_7_2013-04-05,25132.6264
32_8_2013-04-05,25021.8354
32_9_2013-04-05,19773.6838
32_10_2013-04-05,20747.8374
32_11_2013-04-05,12467.3289
32_12_2013-04-05,3335.5031
32_13_2013-04-05,29906.6453
32_14_2013-04-05,14756.1297
32_16_2013-04-05,24157.0116
32_17_2013-04-05,10727.6542
32_18_2013-04-05,10865.2984
32_19_2013-04-05,1594.8425
32_20_2013-04-05,4985.0007
32_21_2013-04-05,4832.4277
32_22_2013-04-05,8496.6802
32_23_2013-04-05,18449.308
32_24_2013-04-05,3857.6538
32_25_2013-04-05,8310.5719
32_26_2013-04-05,6889.3612
32_27_2013-04-05,1206.8231
32_28_2013-04-05,751.7013
32_29_2013-04-05,3052.1811
32_30_2013-04-05,2446.6599
32_31_2013-04-05,1449.8858
32_32_2013-04-05,5731.1586
32_33_2013-04-05,3063.4158
32_34_2013-04-05,13375.1277
32_35_2013-04-05,2100.6231
32_36_2013-04-05,1277.8068
32_37_2013-04-05,2892.6907
32_38_2013-04-05,67247.9219
32_40_2013-04-05,60428.54
32_41_2013-04-05,2848.8716
32_42_2013-04-05,6404.4446
32_44_2013-04-05,4110.7831
32_46_2013-04-05,28453.0483
32_49_2013-04-05,4537.5555
32_52_2013-04-05,2247.9248
32_54_2013-04-05,37.6286
32_55_2013-04-05,7507.0857
32_56_2013-04-05,13210.641
32_58_2013-04-05,2687.51
32_59_2013-04-05,464.1221
32_60_2013-04-05,728.0608
32_67_2013-04-05,10014.9005
32_71_2013-04-05,4798.8753
32_72_2013-04-05,41993.9155
32_74_2013-04-05,14956.7442
32_79_2013-04-05,15204.1514
32_80_2013-04-05,17254.2009
32_81_2013-04-05,17836.8178
32_82_2013-04-05,19716.9618
32_83_2013-04-05,4121.9311
32_85_2013-04-05,1675.4408
32_87_2013-04-05,7431.8053
32_90_2013-04-05,69926.0297
32_91_2013-04-05,48800.3263
32_92_2013-04-05,99880.7047
32_93_2013-04-05,34180.7094
32_94_2013-04-05,49571.3432
32_95_2013-04-05,85671.7098
32_96_2013-04-05,2226.259
32_97_2013-04-05,16850.4619
32_98_2013-04-05,7689.6133
32_99_2013-04-05,295.9842
32_1_2013-04-12,43012.9898
32_2_2013-04-12,50757.5895
32_3_2013-04-12,11776.8467
32_4_2013-04-12,27709.904
32_5_2013-04-12,19257.5652
32_6_2013-04-12,3351.043
32_7_2013-04-12,21792.4675
32_8_2013-04-12,24957.5378
32_9_2013-04-12,17321.3553
32_10_2013-04-12,19366.7456
32_11_2013-04-12,12726.5959
32_12_2013-04-12,2956.7674
32_13_2013-04-12,29504.2226
32_14_2013-04-12,14162.3247
32_16_2013-04-12,19401.8577
32_17_2013-04-12,10976.5421
32_18_2013-04-12,7653.6259
32_19_2013-04-12,1564.3423
32_20_2013-04-12,4865.9756
32_21_2013-04-12,4899.1823
32_22_2013-04-12,8070.5088
32_23_2013-04-12,19204.6145
32_24_2013-04-12,3564.1264
32_25_2013-04-12,7211.5803
32_26_2013-04-12,6144.6947
32_27_2013-04-12,1225.7731
